#Title : in-situ observations catalog
#Description : catalog of available in-situ observations per platform
#Project : MyOcean
#Format Version : 1.0
#Last Update : 20151217130514
#catalog_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_DB_6100863_20151119.nc,39.2237,39.2462,2.9709,3.0744,2015-11-19T00:00:11Z,2015-11-19T23:00:04Z,SHOM,2015-11-20T05:33:12Z,R, DEPH TEMP NSCT EWCT
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_DB_6100865_20151119.nc,41.1171,41.1788,6.1817,6.2178,2015-11-19T00:00:38Z,2015-11-19T23:00:18Z,SHOM,2015-11-24T11:23:44Z,R, DEPH TEMP NSCT EWCT
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_DB_6100866_20151119.nc,40.3571,40.394,6.1565,6.2993,2015-11-19T00:00:13Z,2015-11-19T23:00:28Z,SHOM,2015-11-25T09:36:20Z,R, DEPH TEMP NSCT EWCT
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_DB_6100867_20151119.nc,40.4513,40.5262,1.3453,1.4093,2015-11-19T00:00:44Z,2015-11-19T23:00:04Z,SHOM,2015-11-24T11:23:12Z,R, DEPH TEMP NSCT EWCT
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_DB_61652_20151119.nc,37.581,37.72,6.011,6.203,2015-11-19T00:40:00Z,2015-11-19T22:27:00Z,UNKNOWN INSTITUTION,2015-11-20T02:07:42Z,R, TEMP DEPH
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_DB_62907_20151119.nc,37.709,37.732,7.908,8.017,2015-11-19T00:40:00Z,2015-11-19T22:27:00Z,UNKNOWN INSTITUTION,2015-11-20T01:32:19Z,R, TEMP DEPH
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_DB_62909_20151119.nc,37.891,37.968,-0.058,-0.009,2015-11-19T00:38:00Z,2015-11-19T22:27:00Z,UNKNOWN INSTITUTION,2015-11-20T01:40:15Z,R, TEMP DEPH
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_MO_61001_20151119.nc,43.4,43.4,7.8,7.8,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,Meteo-France,2015-11-20T03:41:11Z,R, TEMP ATMS ATPT WSPD DEWT DRYT RELH SWPR SWHT WDIR DEPH
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_MO_AjaccioTG_20151119.nc,41.9227,41.9227,8.7629,8.7629,2015-11-19T00:00:00Z,2015-11-19T23:50:00Z,SHOM,2015-12-07T20:43:41Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_MO_CenturiTG_20151119.nc,42.9658,42.9658,9.34983,9.34983,2015-11-19T00:00:00Z,2015-11-19T23:50:00Z,SHOM,2015-12-07T20:58:53Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_MO_FosSurMerTG_20151119.nc,43.4049,43.4049,4.89294,4.89294,2015-11-19T00:00:00Z,2015-11-19T23:50:00Z,SHOM,2015-12-07T20:56:06Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_MO_IleRousseTG_20151119.nc,42.6396,42.6396,8.93524,8.93524,2015-11-19T00:00:00Z,2015-11-19T23:50:00Z,SHOM,2015-12-07T20:47:06Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_MO_LaFigueiretteTG_20151119.nc,43.4835,43.4835,6.93377,6.93377,2015-11-19T00:00:00Z,2015-11-19T23:50:00Z,SHOM,2015-12-07T20:42:32Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_MO_MarseilleTG_20151119.nc,43.2785,43.2785,5.3537,5.3537,2015-11-19T00:00:00Z,2015-11-19T23:50:00Z,SHOM,2015-12-07T20:52:22Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_MO_NiceTG_20151119.nc,43.6956,43.6956,7.2855,7.2855,2015-11-19T00:00:00Z,2015-11-19T23:50:00Z,SHOM,2015-12-07T21:07:14Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_MO_PortVendresTG_20151119.nc,42.5201,42.5201,3.1073,3.1073,2015-11-19T00:00:00Z,2015-11-19T23:50:00Z,SHOM,2015-12-07T20:44:15Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_MO_SolenzaraTG_20151119.nc,41.8569,41.8569,9.40383,9.40383,2015-11-19T00:00:00Z,2015-11-19T23:50:00Z,SHOM,2015-12-07T20:46:26Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_MO_ToulonTG_20151119.nc,43.1228,43.1228,5.9146,5.9146,2015-11-19T00:00:00Z,2015-11-19T23:50:00Z,SHOM,2015-12-07T20:45:45Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_PF_6901882_20151119.nc,37.0475,37.0475,16.0309,16.0309,2015-11-19T01:06:00Z,2015-11-19T03:08:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2015-11-19T06:14:28Z,R, PRES TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_PF_6901889_20151119.nc,35.4253,35.4253,26.7353,26.7353,2015-11-19T03:12:00Z,2015-11-19T04:57:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2015-11-19T09:18:09Z,R, PRES TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_TS_3EBE3_20151119.nc,35.0689,36.7667,-6.59827,-1.62033,2015-11-19T00:01:05Z,2015-11-19T23:57:36Z,MIO  Mediterranean Institute of Oceanography,2015-11-21T09:46:14Z,R, DEPH PSAL SSJT CNDC TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/GL_LATEST_TS_TS_FNHO_20151119.nc,35.2,36.5667,-8.2167,-1.8333,2015-11-19T00:07:00Z,2015-11-19T22:07:00Z,IRD Brest,2015-11-20T03:46:13Z,R, SSJT PSAL DEPH
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_61196_20151119.nc,41.90552,41.90674,3.64868,3.65356,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH VTDH VTZA VDIR ATMS DRYT WSPD WDIR
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_61197_20151119.nc,39.7168,39.71924,4.4165,4.42383,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH VTDH VTZA VDIR ATMS DRYT WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_61198_20151119.nc,36.56982,36.57227,-2.33887,-2.33887,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH VTDH VTZA VDIR ATMS DRYT WSPD WDIR HCSP HCDT TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_61280_20151119.nc,40.68604,40.68604,1.46484,1.46484,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH VTDH VTZA VDIR ATMS DRYT WSPD WDIR HCSP HCDT TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_61281_20151119.nc,39.52148,39.52148,0.20508,0.20752,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH VTDH VTZA VDIR ATMS DRYT WSPD WDIR HCSP HCDT TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_61417_20151119.nc,37.65381,37.65625,-0.32471,-0.32227,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH VTDH VTZA VDIR ATMS DRYT WSPD WDIR HCSP HCDT TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_61430_20151119.nc,39.55078,39.56055,2.10205,2.10449,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH VTDH VTZA VDIR ATMS DRYT WSPD WDIR HCSP HCDT TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_AlcudiaTG_20151119.nc,39.8347,39.8347,3.13917,3.13917,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_AlgecirasTG_20151119.nc,36.1769,36.1769,-5.39833,-5.39833,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_AlmeriaTG_20151119.nc,36.83,36.83,-2.478,-2.478,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_BarcelonaTG_20151119.nc,41.342,41.342,2.163,2.163,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_FormenteraTG_20151119.nc,38.7347,38.7347,1.41889,1.41889,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_GandiaTG_20151119.nc,38.995,38.995,-0.152,-0.152,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_IbizaTG_20151119.nc,38.9111,38.9111,1.44972,1.44972,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_MahonTG_20151119.nc,39.893,39.893,4.27056,4.27056,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_MalagaTG_20151119.nc,36.712,36.712,-4.417,-4.417,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_MelillaTG_20151119.nc,35.291,35.291,-2.918,-2.918,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_MotrilTG_20151119.nc,36.72,36.72,-3.524,-3.524,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_PalmadeMallorcaTG_20151119.nc,39.5603,39.5603,2.6375,2.6375,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_SaguntoTG_20151119.nc,39.634,39.634,-0.206,-0.206,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_TarifaTG_20151119.nc,36.0064,36.0064,-5.60361,-5.60361,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/IR_LATEST_TS_MO_ValenciaTG_20151119.nc,39.46,39.46,-0.33,-0.33,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,Puertos del Estado (Spain),2015-11-21T18:15:00Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_PR_PF_6901882_20151119.nc,37.0475,37.0475,16.0309,16.0309,2015-11-19T03:08:06Z,2015-11-19T03:08:06Z,HCMR,2015-11-19T06:32:17Z,R, PRES TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_PR_PF_6901889_20151119.nc,35.4253,35.4253,26.7353,26.7353,2015-11-19T04:58:51Z,2015-11-19T04:58:51Z,HCMR,2015-11-23T10:38:55Z,R, PRES TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_61141_20151119.nc,38.8245,38.8245,0.783667,0.783667,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T09:40:25Z,R, ATMP CHLT CNDC DEPH DEWT DRYT EWCT GSPD HCDT HCSP NSCT OSAT PHPH PSAL RELH TEMP VCSP VDIR VTDH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_61499_20151119.nc,39.4928,39.4928,2.7004,2.7004,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T22:23:36Z,R, ATMP CHLT CNDC DEPH DEWT DRYT EWCT GSPD HCDT HCSP NSCT OSAT PHPH PSAL RELH SVEL TEMP VCSP VDIR VTDH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_68422_20151119.nc,36.829,36.829,21.608,21.608,2015-11-19T00:00:00Z,2015-11-19T21:00:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2015-11-25T12:49:09Z,R, GPS_LATITUDE GPS_LONGITUDE DEPH PRES TEMP PSAL HCSP HCDT DOX1 CPHL ATMS DRYT WSPD GSPD WDIR VTZA VTPK VTDH VDIR
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_ANDRATX_20151119.nc,39.5462,39.5462,2.38539,2.38539,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T14:21:01Z,R, ATMP DEPH PRES TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_ATHOS_20151119.nc,39.9736,39.9736,24.7242,24.7242,2015-11-19T00:00:00Z,2015-11-19T21:00:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2015-11-26T08:52:50Z,R, GPS_LATITUDE GPS_LONGITUDE DEPH PRES TEMP PSAL HCSP HCDT ATMS DRYT WSPD GSPD WDIR VTZA VTPK VTDH VDIR
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_CALA-MILLOR_20151119.nc,39.5963,39.5963,3.38315,3.38315,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T22:22:32Z,R, ATMP DEPH DRYT GSPD RELH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_CIUTADELLA_20151119.nc,39.9998,39.9998,3.83122,3.83122,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T22:22:54Z,R, ATMP DEPH EWCT HCDT HCSP NSCT PRES TEMP VCSP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_CNR-ISMAR-Head-office_20151119.nc,45.6473,45.6473,13.7595,13.7595,2015-11-19T00:00:00Z,2015-11-19T23:30:00Z,ISMAR,2015-11-20T08:01:35Z,R, DEPH ATMS PRRT
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_ESPORLES_20151119.nc,39.6656,39.6656,2.5812,2.5812,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-09T15:41:56Z,R, ATMP DEPH DRYT GSPD RELH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_GALFI_20151119.nc,38.9519,38.9519,1.21982,1.21982,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-09T15:42:06Z,R, ATMP DEPH DRYT GSPD RELH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_LA-MOLA_20151119.nc,39.8683,39.8683,4.30957,4.30957,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T22:23:00Z,R, ATMP CNDC DEPH PRES PSAL TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_Molo-Bandiera_20151119.nc,45.6492,45.6492,13.7522,13.7522,2015-11-19T00:00:00Z,2015-11-19T20:30:00Z,ISMAR,2015-11-20T08:01:34Z,R, DEPH DRYT WSPD WDIR GSPD TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_Molo-Sartorio_20151119.nc,45.6436,45.6436,13.7539,13.7539,2015-11-19T00:00:00Z,2015-11-19T23:59:00Z,ISMAR,2015-11-20T08:01:36Z,R, DEPH SLEV
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_OBSEA_20151119.nc,41.182,41.182,1.75235,1.75235,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,SARTI Research Group. Electronics Dept. Universitat Politecnica de Catalunya (UPC),2015-11-20T02:30:55Z,R, DEPH PRES ATMS DRYT WSPD WDIR TEMP PSAL CNDC SVEL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_OOCS_20151119.nc,41.6633,41.6633,2.90833,2.90833,2015-11-19T00:00:00Z,2015-11-19T23:30:00Z,CEAB-CSIC Center for Advanced Studies of Blanes - Spanish Council for Scientific Research,2015-11-20T02:05:06Z,R, ATMP DEPH DRYT HCDT HCSP LGHT PSAL RELH TEMP WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_PALOMA_20151119.nc,45.6183,45.6183,13.5652,13.5652,2015-11-19T00:00:00Z,2015-11-19T23:30:00Z,ISMAR,2015-11-20T08:01:35Z,R, DEPH TEMP DRYT
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_PARC-BIT_20151119.nc,39.6357,39.6357,2.63188,2.63188,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-09T14:49:20Z,R, ATMP DEPH DRYT GSPD RELH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_PLAYA-DE-PALMA_20151119.nc,39.5043,39.5043,2.73601,2.73601,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T22:22:36Z,R, ATMP DEPH DRYT GSPD RELH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_POLLENSA_20151119.nc,39.9046,39.9046,3.08847,3.08847,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T14:21:09Z,R, ATMP DEPH PRES TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_SA-RAPITA_20151119.nc,39.3603,39.3603,2.95326,2.95326,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T14:21:16Z,R, ATMP DEPH PRES TEMP
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_SON-BOU_20151119.nc,39.8985,39.8985,4.07666,4.07666,2015-11-19T00:00:00Z,2015-11-19T23:00:00Z,SOCIB (Sistema de Observacion y prediccion Costero de las Islas Baleares),2015-12-10T22:22:41Z,R, ATMP DEPH DRYT GSPD RELH WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_VIDA_20151119.nc,45.5488,45.5488,13.5505,13.5505,2015-11-19T00:00:00Z,2015-11-19T23:30:00Z,NIB-MBS,2015-11-20T04:02:50Z,R, DEPH EWCT NSCT WSPD WDIR DRYT RELH TEMP PSAL
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151119/MO_LATEST_TS_MO_W1M3A_20151119.nc,43.8264,43.8264,9.1117,9.1117,2015-11-19T00:00:00Z,2015-11-19T18:00:00Z,CNR-ISSIA,2015-11-25T08:29:38Z,R, ATMS DEPH DRYT FLU2 GSPD HEAD LINC OSAT PRES PRRT PSAL RDIN RELH TEMP TUR6 VAVH VDIR WDIR WSPD
MYO-MOON-01,ftp://medinsitu.hcmr.gr/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/latest/20151120/GL_LATEST_PR_GL_58970_20151120.nc,42.7767,42.9201,8.43323,8.61874,2015-11-20T01:25:34Z,2015-11-20T22:15:07Z,INSU  Institut National des Sciences de l'Univers,2015-12-01T19:27:28Z,R, PRES CNDC TEMP_DOXY CDOM TEMP PSAL
